,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
53,0.12,5,0.026399738885285854,0.1765262200786429,0.02115687198899648,0.027523505071071284,0.03173723192610029,0.18415194775837598,0.025653159489428704,0.030660860496977055,5,2
54,0.14,5,0.050031637023999,0.6418023721737216,0.07160547923664783,0.07954445666466692,0.06326087263703647,0.682675970733857,0.07951847728936781,0.0844077735653028,5,0
55,0.14,5,0.02368759130748239,0.18895794722469011,0.03644553850409508,0.050560064571896025,0.02913518466847719,0.20168475158709728,0.041914222881888466,0.05415778651302594,5,1
56,0.14,5,0.03514876506909658,0.26210223150423556,0.020499556757534468,0.032325863979069565,0.04453353658184506,0.2694730735078915,0.02583109447809725,0.03494453649882362,5,2
57,0.16,5,0.03277856504633756,0.33896125584093795,0.032187182035772074,0.027229766100827852,0.03912740777525225,0.36900023184987985,0.04165390973253272,0.03090452792844576,5,0
58,0.16,5,0.034997016650218996,0.7354509543977985,0.06798549946275285,0.09204937076778327,0.042978135782273594,0.8201220892975688,0.0764233951397638,0.09599029765614597,5,1
59,0.16,5,0.02821307600259769,0.26865751602223686,0.017507667237882784,0.008410688722505208,0.04267659036176143,0.2760428131885226,0.023378266360274704,0.010159291045481307,5,2
60,0.18,5,0.06252152840130422,0.3422568404510971,0.041516220150006444,0.03739442773634437,0.07574128318829641,0.352940914022072,0.051345760289965736,0.047706385504071226,5,0
61,0.18,5,0.04594505622186113,0.25505652422642977,0.03433957315313473,0.017325044768381107,0.05427746602143246,0.26606707986451994,0.04133680691945628,0.02648062973990268,5,1
62,0.18,5,0.04124048396026479,0.1611486495370437,0.03348203182742448,0.043572306371753515,0.0442008467507533,0.16845647116803408,0.037642469757997614,0.04694116747099725,5,2
63,0.2,5,0.088076440120221,0.39156547345465276,0.132517580602561,0.2207090115057554,0.10343060585725446,0.4039789899980501,0.16251257460539256,0.23622102867272765,5,0
64,0.2,5,0.042923516187967296,0.13288437265557246,0.13502625601223117,0.19134521956811618,0.06003979625944044,0.14138513926044635,0.15788741781438173,0.20904760146656673,5,1
65,0.2,5,0.12957038071554167,0.1937109581126812,0.13262936193705446,0.23784436510820195,0.14504533875953235,0.2151928037015686,0.1675466644299977,0.25230507058138496,5,2
66,0.0,7,0.0036415939543813112,0.012625340155969436,1.3877787807814457e-16,5.075305255429287e-16,0.004567663268990689,0.017468528205834062,2.3244086281577784e-16,6.713997766802521e-16,7,0
67,0.0,7,0.002288079496054211,0.034059157870954336,1.609823385706477e-16,9.727668406239468e-16,0.002745950999667846,0.04112204843817343,2.368186647638997e-16,1.1384137090105207e-15,7,1
68,0.0,7,0.0026377283188723216,0.041886775857935606,4.804675176236136e-13,5.978314140027881e-11,0.0031444849361601246,0.05058320386474899,5.747334482759208e-13,8.293518427558897e-11,7,2
69,0.02,7,0.010596633304086155,0.09248962156646108,0.009712033298175278,0.06875594957946374,0.011997746899919596,0.10178722887993631,0.01148571270812983,0.07788676949285452,7,0
70,0.02,7,0.007943550943769761,0.06582797369952703,0.006396585335749144,0.06387033263773476,0.00857087115403867,0.07532916949936724,0.00703236972320702,0.07464482938550472,7,1
71,0.02,7,0.005397004438319005,0.03508741769767771,0.00509943952835852,0.034478797412892025,0.006229661331325932,0.04237132927088263,0.006071173755134899,0.041953187779066564,7,2
72,0.04,7,0.007710966621791036,0.02941923211198503,0.008658549719725366,0.0860854832385534,0.010171058040091583,0.029543439634106137,0.011593151395361472,0.09417063835420007,7,0
73,0.04,7,0.01742502247525758,0.10052017221719002,0.012380406065327575,0.10066325997595874,0.01982615535402025,0.11272661187376941,0.015192810480793108,0.10842541320161221,7,1
74,0.04,7,0.011986424810983732,0.023398661054107178,0.020705262394170785,0.19602436746593194,0.013483480439353959,0.03089967112709327,0.024117655583340798,0.21487508066497776,7,2
75,0.06,7,0.007035069214082903,0.015475918781683464,0.00826142332233533,0.08632967038085235,0.008629468164181317,0.018779541795129088,0.011896991002196712,0.0947604777107104,7,0
76,0.06,7,0.011110043056884239,0.01887373120041551,0.014578354968656134,0.07554575611417343,0.013492345992502382,0.023504631799803714,0.019773266763344687,0.08300019130766213,7,1
77,0.06,7,0.011882119770738062,0.03300820084865517,0.0119231580150484,0.06269332155244903,0.015505712271508322,0.03981656831956335,0.018103557991275266,0.07058805710464,7,2
78,0.08,7,0.017592505411688233,0.17805128537355427,0.021561883191207755,0.012030152903807791,0.023612309018206497,0.19097318195537652,0.027501445073725015,0.013479519205275877,7,0
79,0.08,7,0.018300829198591943,0.04640446668915132,0.02112322114383302,0.01260593603770674,0.024702814651811705,0.04971397486119451,0.03266651021360716,0.014705525418517634,7,1
