,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
97,0.06,leaky_ReLU,0.018316866007408,0.16679072735744668,0.14637853788509098,0.3110366523754338,0.022147552663215296,0.18327941177267412,0.19821813800120494,0.32241091877881806,7,0
98,0.06,leaky_ReLU,0.021582258347405275,0.06547727443318636,0.21548335598483245,0.37529731253850107,0.02595732921155857,0.08632277929026752,0.24357824300712547,0.3821667400977864,8,0
99,0.06,leaky_ReLU,0.01865406080335031,0.05173518982425979,0.8942232921612632,0.5575312654760646,0.02376792247699106,0.05505992435951138,0.9012689785711887,0.5602542412365402,9,0
100,0.06,leaky_ReLU,0.011679597140977079,0.06298512303254512,0.13697608971727152,0.4679932485960731,0.01541426555188727,0.07355004472969891,0.18384429158788881,0.472617252265195,0,1
101,0.06,leaky_ReLU,0.016227209650888117,0.14554751163090968,0.9591607663386407,0.6539303239255221,0.020063153363634095,0.16251601553108075,0.9596437090069586,0.6628012706938784,1,1
102,0.06,leaky_ReLU,0.017468113158078613,0.08702814139965698,0.7988390524548987,0.8734413383703186,0.021713331745653586,0.10700611993957036,0.8177489571090396,0.8780250247056315,2,1
103,0.06,leaky_ReLU,0.009469034736075006,0.2094403469742609,0.9446233677147656,0.5333947298424144,0.011592520034313674,0.2469807864744666,0.9480211895975218,0.540906755476555,3,1
104,0.06,leaky_ReLU,0.014370385482008594,0.0630817029728435,0.752476860354111,0.5867684326798488,0.018979158810142498,0.07473508047097095,0.7592964284593549,0.5906419553888304,4,1
105,0.06,leaky_ReLU,0.025284274301827572,0.050693740906129825,0.982398833558524,0.8339047257112939,0.034071392838795,0.06615582286568486,0.9824514859334166,0.8383638275658162,5,1
106,0.06,leaky_ReLU,0.018444193863418605,0.4118815225601743,0.29358640139647135,0.49857671130091885,0.023549750973550214,0.4544182238383074,0.3245171441708565,0.5005622898106534,6,1
107,0.06,leaky_ReLU,0.01509402481692188,0.06384510524837479,0.14637853788509098,0.3110366523754338,0.018703271084387085,0.07589551475492445,0.19821813800120494,0.32241091877881806,7,1
108,0.06,leaky_ReLU,0.022499573402387337,0.20090551156257627,0.21548335598483245,0.37529731253850107,0.028171094472095662,0.2272207160445032,0.24357824300712547,0.3821667400977864,8,1
109,0.06,leaky_ReLU,0.026568335704653157,0.12183475056813672,0.8942232921612632,0.5575312654760646,0.034008447495391066,0.12805082542778284,0.9012689785711887,0.5602542412365402,9,1
110,0.06,leaky_ReLU,0.027973484598166884,0.1066222307533126,0.13697608971727152,0.4679932485960731,0.031297760741436025,0.1120133880291425,0.18384429158788881,0.472617252265195,0,2
111,0.06,leaky_ReLU,0.014235677030005315,0.1598919196334444,0.9591607663386407,0.6539303239255221,0.015970001023487695,0.1733085567753197,0.9596437090069586,0.6628012706938784,1,2
