,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
97,0.06,tanh,0.023674167623359256,0.03569498583934712,0.041186723624264995,0.09610230732674821,0.030225528946222133,0.04328021378892705,0.05436729073927352,0.10060524232495098,7,0
98,0.06,tanh,0.017488344910871256,0.060488203116452734,0.029166618035991593,0.12611429463606633,0.022286497663149538,0.06069763483600661,0.033926240320223094,0.13829829842201385,8,0
99,0.06,tanh,0.015607480045068371,0.031558847895669304,0.024087548887034238,0.011035274423283259,0.02093570049386455,0.03687990253956484,0.0275304733436375,0.013183387067363942,9,0
100,0.06,tanh,0.026396900441712043,0.10523719242876806,0.037878018584450945,0.016327352137654832,0.030553891189920957,0.11338122319717231,0.04417522442586776,0.017712148920834423,0,1
101,0.06,tanh,0.017438911245732706,0.07897229126902287,0.025977714140739624,0.947516639718233,0.022451972594963156,0.07921612904586232,0.03728623422966351,1.1807766748679915,1,1
102,0.06,tanh,0.023716910359889775,0.020766520508281427,0.04339429391552037,0.049798907616290786,0.029178255522147877,0.02829391267407166,0.05805501856642657,0.053910115882917005,2,1
103,0.06,tanh,0.017477021930124008,0.07779061558831392,0.02157706572659434,0.2063477492000092,0.02255852048269099,0.09614712143864547,0.025588320882526643,0.2659198364158507,3,1
104,0.06,tanh,0.015562978506501762,0.016169356118232614,0.00772324192833693,0.026298384311067492,0.01856838723167898,0.0167094664115098,0.014734749486126542,0.027845419580804515,4,1
105,0.06,tanh,0.027455669264664206,0.15026413446798578,0.01973660457778898,0.10799216185518654,0.0379440249995076,0.17865929914869316,0.021477505794816186,0.1325732762306268,5,1
106,0.06,tanh,0.014573679364540003,0.06344112373436643,0.021298349405456173,0.08159754289021988,0.018567153849825584,0.06408989104098806,0.027648608210177422,0.08265321089238918,6,1
107,0.06,tanh,0.01934830641804082,0.04546748299974342,0.012298496562881785,0.025462606269162545,0.024110403370807963,0.05537051750280994,0.01931229707834528,0.030373647763394754,7,1
108,0.06,tanh,0.010833292366280826,0.026536051202090183,0.0129378603972479,0.033583360585029684,0.014089642741165649,0.02717863346175795,0.01649064167162441,0.035682885525553154,8,1
109,0.06,tanh,0.021401299139821004,0.11339947035948184,0.016134519041791757,0.10323567498889737,0.03003614020611911,0.11410361000234942,0.025553284404273843,0.10374374341545518,9,1
110,0.06,tanh,0.04272033131611773,0.10647194185750637,0.04704188969082803,0.1636261528481902,0.0537912833978646,0.11249987050791571,0.05864788087500999,0.17335029447545755,0,2
111,0.06,tanh,0.030759884114310902,0.27384501745053197,0.020963125536999926,0.258524192561363,0.03572518381660697,0.29241293872547963,0.025561549524171317,0.2852430138815122,1,2
112,0.06,tanh,0.03010095186264376,0.08459203000739288,0.025219078133732437,0.09478312751476184,0.03950888960029812,0.08762449072712904,0.03141590520129226,0.09823887517412237,2,2
113,0.06,tanh,0.013973902528187575,0.15838860734820287,0.021385738851518985,0.25495913491547745,0.017231366378185967,0.1730697324503748,0.02501157793156041,0.31833740110895914,3,2
