,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
470,0.08,leaky_ReLU,0.00808790640056498,0.06300541945493746,0.01264276777102638,0.0807455045092471,0.009610660316641106,0.07295658857139461,0.015393270412168251,0.10020907730490991,0,2
471,0.08,leaky_ReLU,0.0046050154168392685,0.15604438657899825,0.009255927511524719,0.057541702144108024,0.00544615364758874,0.16605007617022227,0.012196284381940703,0.07837048190861243,1,2
472,0.08,leaky_ReLU,0.010827782800187957,0.12673959909626165,0.014058360161901703,0.09565679959451084,0.013160937214258253,0.15316277888262028,0.017026243137970933,0.11362066318977293,2,2
473,0.08,leaky_ReLU,0.010239428184918839,0.04651348136193975,0.005134285698030278,0.22469211567312192,0.011193631753967348,0.05141764491080564,0.006701073070287406,0.256490576128605,3,2
474,0.08,leaky_ReLU,0.0055629585698659416,0.08638587138326591,0.01599740561940409,0.04667883675688135,0.007587817505570027,0.10823238672177686,0.018993897397207526,0.05507819638661076,4,2
475,0.08,leaky_ReLU,0.00879976081993924,0.16972390083390956,0.008248748571224243,0.1475409315094999,0.010698940000732895,0.20163540548274547,0.009965353550083798,0.1692646608093976,5,2
476,0.08,leaky_ReLU,0.009994964304404618,0.09616289236556277,0.007933493364838565,0.0702055452500642,0.011731080091952888,0.12457891985187661,0.009305379975184791,0.0814252964309424,6,2
477,0.08,leaky_ReLU,0.00903010889066723,0.24550942997346656,0.01475226596002879,0.1660126617243483,0.010619048827368076,0.2952094850313152,0.017442776952531592,0.18170590772061296,7,2
478,0.08,leaky_ReLU,0.019635523006904434,0.6465026909747331,0.019181060595540023,0.0677810101182369,0.025283695583303335,0.7637123067401517,0.024538057163805475,0.0789188925096752,8,2
479,0.08,leaky_ReLU,0.00882921868492853,0.4164119184005975,0.012758612378503766,0.11063325673266867,0.013655363757643195,0.42600131604892666,0.015203513775143122,0.12126264985916396,9,2
480,0.1,leaky_ReLU,0.009097370541393576,0.10961043722548079,0.011868379559690955,0.09544003520151075,0.011132747363284597,0.12199631696314855,0.01590227621053246,0.11256375352757227,0,0
481,0.1,leaky_ReLU,0.009949913887921033,0.23234616843406403,0.023858239548961924,0.31243074590992304,0.0132522446303027,0.24971164917618102,0.02955878003610924,0.3286899544663809,1,0
482,0.1,leaky_ReLU,0.009424342771710765,0.11379027981588102,0.01361220787916713,0.10272116534068997,0.011536282414936082,0.13789519066827716,0.015880386495697663,0.12208057109117688,2,0
483,0.1,leaky_ReLU,0.00636427860423016,0.024242692533970118,0.005480246641375667,0.3746010278961646,0.010015062692226767,0.03376331014856956,0.007845875542904134,0.4779875650253317,3,0
484,0.1,leaky_ReLU,0.01414872041679526,0.8218255725974064,0.014859603648653961,0.07732263819321708,0.01922038919013474,0.8819416953450413,0.020134644755643832,0.08374913674469664,4,0
485,0.1,leaky_ReLU,0.011657950696921276,0.6248393519781072,0.008385273947750321,0.14848286894859375,0.014522230741540817,0.7550893692452483,0.009968415963395615,0.1700863348403826,5,0
486,0.1,leaky_ReLU,0.009737861810931678,0.47948029676895776,0.008769884921639359,0.07735864783117474,0.013187144936807133,0.5425261128327483,0.010664841346310234,0.08788462034476484,6,0
487,0.1,leaky_ReLU,0.015103988091340994,0.36045613431102697,0.023233061838404154,0.03270928756035653,0.018376331641955373,0.4188431240604976,0.029626014033336714,0.039935558565987885,7,0
488,0.1,leaky_ReLU,0.01637679351195133,0.0610292782668628,0.02035179303119321,0.06245379161648865,0.020189411865346257,0.07965594133064952,0.02511519951733082,0.0750906786501409,8,0
489,0.1,leaky_ReLU,0.015772179726746417,0.11453408024284222,0.01232068282929978,0.05285681235461594,0.018716596934491948,0.12785847247397064,0.015576650875585362,0.06372234216332835,9,0
490,0.1,leaky_ReLU,0.010334849439407353,0.017242601450102694,0.011262548797431852,0.0782518522593069,0.011698410241409656,0.019419522284800775,0.014873936490452207,0.08973361090046775,0,1
491,0.1,leaky_ReLU,0.01408926413659484,0.23602873201781802,0.024027619778429966,0.3107309912399422,0.01830263323180008,0.25209599769863783,0.02936035661707958,0.32707470720653053,1,1
492,0.1,leaky_ReLU,0.011322087264251332,0.1539828261539828,0.014010455810583883,0.11157652072597324,0.01261732817824613,0.17809204420760066,0.016979322565681992,0.1329604551737479,2,1
493,0.1,leaky_ReLU,0.014114893140272386,0.1387027071827797,0.006804889646024545,0.29199723431517044,0.019535000053212053,0.1466903492450258,0.009454336117102115,0.3168861427262843,3,1
494,0.1,leaky_ReLU,0.008807912385071805,0.03151638876059723,0.01443421297515988,0.0671573188978689,0.011556207914441554,0.037869134596827274,0.018795189667530486,0.0747622947135907,4,1
495,0.1,leaky_ReLU,0.007019299308696249,0.04019317467686954,0.008323593525107682,0.1454677478246299,0.009670864149978708,0.04148603501205467,0.010267658526686778,0.16746063592796845,5,1
496,0.1,leaky_ReLU,0.011005825818927619,0.08477137151290337,0.013846354046852147,0.0914339266137001,0.013078882161184085,0.09859974638820783,0.01861178372765652,0.10079284684091362,6,1
497,0.1,leaky_ReLU,0.01130005403193673,0.1522000026334055,0.02044020137994147,0.02671087337931279,0.014253064917151108,0.16547195388144204,0.023635492814385674,0.03281365781843431,7,1
498,0.1,leaky_ReLU,0.01120168933202896,0.011889872605397221,0.01973066506327078,0.08319019215479904,0.014329261341005008,0.01420338884039169,0.025966198261297136,0.09248093472216252,8,1
499,0.1,leaky_ReLU,0.01171003615719722,0.03934048573662353,0.009724384250284523,0.025995990661357594,0.01488823738603509,0.052982378015227795,0.012569851380601672,0.028675992967212932,9,1
500,0.1,leaky_ReLU,0.012506117672754054,0.0936215922678704,0.019869477308884477,0.035890250986196394,0.015141445940385197,0.10793225840932055,0.025417337313523164,0.038178381995226676,0,2
501,0.1,leaky_ReLU,0.012197741395814428,0.1906110035335124,0.017401959046877087,0.2755317379887921,0.013842869063639327,0.20294959812804017,0.022549102440024844,0.29902530090713086,1,2
502,0.1,leaky_ReLU,0.013760153441275885,0.12740767295807015,0.012566102857596647,0.10871003336116372,0.01659556500746831,0.15490210401151094,0.017277921804014634,0.13378360011918472,2,2
503,0.1,leaky_ReLU,0.009265033437146433,0.05663041697765412,0.006452208176041792,0.15931483531895932,0.01131174438644148,0.07066348064457195,0.009245062737077703,0.19291800658069988,3,2
504,0.1,leaky_ReLU,0.006144566552948407,0.0698832322545967,0.006848441295052813,0.06125022992775458,0.007594859659562038,0.08733690108272534,0.008927583677103638,0.07382220165304845,4,2
505,0.1,leaky_ReLU,0.007532272758091842,0.09001133538982048,0.009079442081936976,0.15128751477629435,0.008903972585088063,0.10639507054886095,0.010490897030475047,0.1725401722945035,5,2
506,0.1,leaky_ReLU,0.010514403316738431,0.18457278501964522,0.01067708671106177,0.17836923088779752,0.013471880977530735,0.20817278016302157,0.014135005520261007,0.20186717522508466,6,2
507,0.1,leaky_ReLU,0.01339829525339358,0.23619711379564154,0.02133019104404661,0.01486261637490817,0.017957146303858144,0.2596499237825844,0.02599925166461249,0.01808067390609317,7,2
508,0.1,leaky_ReLU,0.011318158766789847,0.19359923067767135,0.01806954497657412,0.0818167226254187,0.015553969992207425,0.22659073549165173,0.026081186526043878,0.08968368314670941,8,2
509,0.1,leaky_ReLU,0.014327473131862003,0.02667602364439149,0.010867524990236528,0.04480108544133493,0.024112613253757742,0.037214730538847066,0.015382195631274242,0.0572165589407927,9,2
510,0.12,leaky_ReLU,0.010225913676232282,0.024341701617543652,0.019076706117223396,0.01702026431671145,0.01226915858069571,0.03150100795996291,0.02245984848427485,0.018297601109152874,0,0
511,0.12,leaky_ReLU,0.011062490052096526,0.20089438119968261,0.02554378571139519,0.3026342062417403,0.01566893063105384,0.21573875236225562,0.02976006073476592,0.31939251394616136,1,0
512,0.12,leaky_ReLU,0.012471067079741232,0.15632538871705307,0.01358671271315948,0.10248837384071036,0.016719583086236896,0.18439003718551145,0.01582817199888969,0.12178874787057099,2,0
513,0.12,leaky_ReLU,0.016164352148494397,0.05979678052202353,0.007548451275682363,0.433352932087896,0.018281530213711098,0.0610383872975911,0.011271152864987977,0.5351140695760888,3,0
514,0.12,leaky_ReLU,0.015835343205753163,0.0679329032428443,0.014045330985116112,0.06384316833717973,0.020009232948947964,0.08188816428117647,0.01877697437416123,0.07176422471794401,4,0
515,0.12,leaky_ReLU,0.01538897337836103,0.21926636544045755,0.008419999982919658,0.14457633209476486,0.019901875078556903,0.237077413648559,0.01052128591751699,0.1666868762986613,5,0
516,0.12,leaky_ReLU,0.013477019112894185,0.33652075085191474,0.010507723524978321,0.09047948546244948,0.017522594944709882,0.36616340494521765,0.012005276604536864,0.09974936041392951,6,0
517,0.12,leaky_ReLU,0.017336431654594427,0.11568414931698832,0.0204991845401767,0.02600557950172691,0.021420060225455926,0.14391080881933835,0.023543277284345722,0.03144721214290041,7,0
518,0.12,leaky_ReLU,0.015133723498638577,0.18119776395155415,0.01916249712642106,0.07135609323427075,0.019506334806977426,0.20954854343415094,0.024677308329660877,0.082835790567573,8,0
519,0.12,leaky_ReLU,0.02584256291136514,0.034275866288054284,0.024134030673168803,0.31343711459727663,0.034306561999952766,0.04642301396904001,0.03187812384758795,0.3343402392943848,9,0
520,0.12,leaky_ReLU,0.0064175260305794485,0.011079602206557754,0.010403450589527387,0.057033635094388246,0.008060416730737747,0.013873391195653338,0.012684830198782337,0.06812675335840826,0,1
